date,review,rating,isEdited,userName,title,Country
2022-01-17 00:52:11,"Like many other reviewers, before iOS 15 it was fine. Since then it doesn’t update often enough to be usable. Apple support was useless. I scheduled a callback in an effort to escalate but it never came. When I contacted them a second time, they wanted me to enter all of the information all over again.
Apple; make it work the way it used to.",1,False,Jess Bueno,Unusable,US
2021-11-11 03:36:37,App doesn’t work since IOS 15 got UPDATED on my phone. It kicks me out always of the app. Really sad because i followed my period times.,5,False,luisafernanm93,Doesn’t work,US
2023-03-27 00:18:23,"I’m a senior citizen. I love this app and so does my doctor. I keep finding things it will track and reports it will generate. 

I print an up-to-date med list whenever I see one of my doctors. 

Suggestion: Add date printed to all reports.",4,False,wrijud,Yes!,US
2023-02-09 01:42:45,"This app is nice and I feel easy to use but I wish you could get some more details on it. 
It shows you averages but not totals which would be a nice feature. It needs to step up and do some updating for sure.",3,False,Buckmaster 507,50/50,US
2021-11-05 07:03:10,"The sleep app doesn’t seem to understand that SOME people snooze the alarm. Or shut it off and go back to sleep. Reading my stats this week I’ve apparently been getting up right with the alarm and not sleeping in to, say 9:30 or so.",3,False,Good Hands4u,Sleep App needs work,US
2022-10-29 19:38:11,"What a mess this app is.  Every time I open it, it’s different.  Tabs that were there and I used every day are gone.  It’s completely unorganized.  You can access some areas from 5 different ways and can’t access other data at all.  This app needs to be thrown away and started over.",1,False,Travis Bush,Navigation is not user friendly,US
2022-09-08 19:47:27,"I use this to track exercise and my monthly cycle.
Both are excellent features. 

Something I think both could benefit from are 
- being able to add custom activities (Ex: basketball/hike/yoga…) that you can log. 
-And for the the cycle tracking being able to add other symptoms or have a note section.

Overall the app is great, and keeps everything it currently has organized well. Thanks!",4,False,Had2putsomethinghere,Add a few things and it’ll be perfect,US
2022-05-12 02:41:22,Great insights into my health. There are a lot of categories and a good amount of apps integrate with Apple Health. It has definitely improved over the years.,5,False,Awesomeplayer165,Actual Helpful,US
2022-01-03 06:43:23,"What product do you purchase and do not have total control over?  The genus behind forced apps are misguided believing most will except this behavior.  The health app option should be just that, an option!?  I have no creative control when app access my contacts or other random info, not the privacy platform I was sold on, game changer!!!!",1,False,AlphaB111,Zero Control,US
2021-11-06 00:18:19,"I can’t afford a new phone, and I don’t want an iPod. I walk around my neighborhood playing Pikmin Bloom holding an iPad, since that’s the best I can do. I can’t track my steps though. I can’t progress in the game. Please make this compatible with iPad. Please. I need to play my game and progress.
(Note: the phone is not compatible with the game, and Apple phones break easy, just a tip)",1,False,CoolkidgammingAwesomeness,make compatible with iPad,US
2022-04-12 20:22:55,"My steps doubled in a day. My distance did not change. Also 5280 steps with each step length 24”, can not just be 0.16 of a mile. The bot is not mathematically correct.  So sad that Apple can’t get that right.",3,False,no weather forcadt,walking running distance is not accurate,US
2023-05-29 20:20:40,"Apple should also link to Freestyle Libre apps for glucose data. Maybe Abbot labs isn’t allowing this to occur.  

Apple should try to link this data so it’s available for their Apple Watch health study.",4,False,HeliAlan,Like the app but I suggest,US
2023-03-04 06:45:04,There should be a way to link the app to a fitbit. I don’t always walk with my phone on me and it consistently tracks 1/3-1/2 of my actual step count.,4,False,Piculina,The step counter is way off,US
2022-02-24 02:58:20,I wish I could make this a widget on my phone! I would like to track my workout days to keep myself accountable etc. (Sometimes I forget to log in my notebook and didn’t know I could do it here.) Now the only thing that would be nice is a widget.,3,False,idkimjusttyping,It’s ok,US
2022-02-28 14:36:28,"It’s a decent app. I manually add my steps since my tracker isn’t compatible. Only thing is that every once in a while, but not often, I double enter. Is there a way to delete the duplicate entry???
Anybody???",4,False,Blk@63,Decent,US
2022-01-28 14:10:18,I love my app but lately it’s been freezing and won’t allow be to click into anything I don’t know if it’s a bug fix or glitch or just a personal issue with my phone but otherwise a great app,3,False,ladielohve26,Updates?,US
2023-06-08 23:34:28,It would be really nice if we could track our menstrual cycle flow and symptoms based on time of day. Typically flow cycles work a lot like colds. Certain times of day the symptoms could be different. If we could track the trends then they could be more manageable.,3,False,itwasthatguynotme,Menstruation Tracker Tweeks,US
2023-05-25 00:09:37,"I use SleepWatch to track sleep activity. In the health app everything prior to the latest 7 days drops half of the sleep time. 
Can’t find support for this issue. 
Everything else works ok and is useful data. 
😒",3,False,videodan,What’s with the sleep records 😵,US
2023-02-10 15:41:44,"And what is worse, you can’t even delete it. 

What makes Apple think that a watch can automatically record respiratory rate! Often gets it totally wrong. 

ECG readings very difficult to do at times.",3,False,NameAlreadyTaken9999,Some bad data!,US
