date,review,rating,isEdited,userName,title,developerResponse,Country
2022-08-26 15:07:56,"I love this app, it has really opened my eyes as far as the stress in my life and how I can manage it better. Very reasonable cost for the information you get!",5,False,smtrynwtn,Stress Monitor,,US
2021-10-01 22:10:52,"I admit, I was a bit of a skeptic about this app. It has been spot on for the week. It was very illuminating to events in my daily life, which cause my stress level to show. Also, I like the weekly suggestions.",4,False,linksterOH,Stress Monitor,"{'id': 25850332, 'body': 'Hi! Thank you for your feedback! We are happy to hear that Stress Monitor helps you monitor your daily stressors. Our team is continuously working on the app to make it better with every new release. If you have any questions or we can make the app better for you, please, fell free to contact us at dev@activeace.app. \nWarm Wishes, Elena from Stress Monitor Team.', 'modified': '2021-10-23T21:27:02Z'}",US
2022-10-29 03:21:11,App grabs your data and then ask you for payment before you can proceed. It shows a small chart first just to slightly obscure the fact that it siphoned all your health data before asking for $40 for a year long subscription or the monthly for $20. And those are the only two options. Predatory and really suspicious how this is structured.,1,False,Matt301301,Data grab,"{'id': 32865926, 'body': 'Hi! We’re sorry, you are disappointed with the app. The app requests access to read your data to calculate your personal algorithm for monitoring stress. After this, you can use Stress Monitor App on the Apple Watch for free. It also includes Stress Monitor Watch Face and the notifications on your stress level. Please, feel free to contact us if you have any other questions and I’ll be happy to help. Best Wishes, Elena Strok, Founder of Stress Monitor App', 'modified': '2022-10-30T18:10:08Z'}",US
2022-07-15 16:47:23,"This app is amazing for all kinds of reasons, like the fact you can check your stress just from an app! Its truly the best stress app I've ever used!",5,False,pffxohcjv,This app is amazing!,,US
2023-02-10 20:56:09,Rhe app seems to be getting better and better over time. I am really lookyat the resuyand modifying some of my activities with the presented data.,5,False,libbylux,Great,,US
2023-05-27 16:18:04,"I was enjoying the free version but now it’s giving me a screen to subscribe and I can not close it out rendering the app useless to me.
Updated: May 27, 2023
Uninstalled app as there was no purpose to having it. I have another app that’s better for stress updates but enjoyed this one for its end of the day result.
Was informed basically this app is not for povvos. :/",1,True,minisp2,Making me subscribe.,"{'id': 36679523, 'body': ""Hi! We understand that our current pricing model may not be suitable for everyone, and we apologize for any inconvenience this may cause. You can always use our app on your Apple Watch. It's free and includes Watch face and complications, stress notifications, and the recent stress result.\n\nThank you for your understanding and have a great day!\n\nBest Wishes,\nElena Strok\nFounder of Stress Monitor App"", 'modified': '2023-05-23T09:15:17Z'}",US
2022-10-10 14:08:53,"I happen to download this app on vacation. It was very in accurate. The time in which I am in the lounge chair almost ready to sleep or relaxing reading a book - I would get a alert saying that I was overstressed or pay attention. There seem to be no rhyme or reason for the readings,  in fact, I can see this app, adding stress to my day with an accurate readings.",1,False,idontlikeab,Poor,"{'id': 32648081, 'body': ""Hi! We’re sorry our app doesn’t meet your expectations. The stress in the app is not only emotional or psychological, but physical as well. Bad sleep last night, alcohol, heat, exhausting workout - all these can lower your body's resistance to stress. If you have any questions or need assistance in canceling your subscription, please, feel free to contact us at dev@activeace.app. Best Wishes, Elena Strok, Founder of Stress Monitor App"", 'modified': '2022-10-18T15:01:20Z'}",US
2021-12-11 13:18:27,This app is important info for your health and if you are an athlete it is a must have. The app is intuitive and easy to understand.,5,False,Abby-B-Fit,Important info,"{'id': 26832557, 'body': 'Hi, thanks for your feedback! We’re happy to know, that our app helps monitor your health and stress. Please, always feel free to contact us if you have any questions or suggestions. Warm Wishes, Elena from Stress Monitor Team.', 'modified': '2021-12-14T17:30:39Z'}",US
2023-01-06 22:16:03,"The information is lacking in details. The analytics page has data that shows some information, but it’s not so easy to interpret.
If I compare with Garmin body battery, the data on the body battery is way more detailed, and more contiguous.
I",2,False,sarsun_1982,Info lacks details,"{'id': 34180260, 'body': ""Hi! We are sorry our app doesn’t meet your expectations. We value your input and will take your feedback into account as we continue to update our app and adding new functionality. If you have any further comments or suggestions, please don't hesitate to contact us at dev@activeace.app and we'll be happy to help.\n\nBest Wishes,\nStress Monitor Team"", 'modified': '2023-01-09T15:21:46Z'}",US
2022-05-10 10:02:39,"Overall, I love it. Paid for premium features. However, it’s still unclear to me when it takes a stress check. Sometimes it goes a few hours without anything, even though it’s worn and charged.",3,False,DriveThro,Good. But!,"{'id': 29911649, 'body': 'Hi, thank you for your feedback. We are happy to know that you love our app. \nTo answer your question, let me provide a few details about the app. Our app processes the data that your Apple Watch records to Apple Health App during the day. The number of measurements depends on how active you are because some measurements happen when you are at rest for some time. You can do additional measurements any time you wish using the Breathe app.\n\nWe recommend considering weekly trends to understand how your body copes with stress over time and to identify dependencies, that can lead to lower or higher results.\n\nPlease, feel free to contact us at dev@activeace.app if you have any other questions or suggestions and I’ll be happy to help.\n\nBest Wishes, \nElena Strok\nFounder of Stress Monitor App', 'modified': '2022-05-23T12:49:28Z'}",US
